"Sample","Peak","Intensity","Frequency","Key","Correction"
"pibgorn_40",30,0.099317,4287.93,108,-42
"pibgorn_40",31,0.0991113,2309.51,98,30
"pibgorn_40",32,0.0927159,343.196,65,30
"pibgorn_40",33,0.0922939,1969,95,6
"pibgorn_40",34,0.0875935,314.933,63,-21
"pibgorn_40",35,0.0838599,1982.46,95,-6
"pibgorn_40",36,0.0825483,3613.65,105,-45
"pibgorn_40",37,0.0761146,2977.06,102,-10
"pibgorn_40",38,0.076,310.895,63,1
"pibgorn_40",39,0.0755287,1313.57,88,7
"pibgorn_40",40,0.0754978,1960.93,95,13
"pibgorn_40",41,0.0747404,3959.54,107,-4
"pibgorn_40",42,0.0743445,3304.1,104,10
"pibgorn_40",43,0.0731713,973.061,83,26
"pibgorn_40",44,0.0717712,2605.6,100,21
"pibgorn_40",45,0.0690945,347.233,65,10
"pibgorn_40",46,0.0690882,2281.24,97,-49
"pibgorn_40",47,0.0671046,3967.61,107,-7
"pibgorn_40",48,0.0668993,2285.28,98,48
"pibgorn_40",49,0.0665009,997.287,83,-17
"pibgorn_40",50,0.064861,2636.55,100,0
"pibgorn_41",1,1,1044.39,84,3
"pibgorn_41",2,0.768867,3831.68,106,-47
"pibgorn_41",3,0.734927,1048.43,84,-3
"pibgorn_41",4,0.667644,2799.4,101,-3
"pibgorn_41",5,0.637182,4528.84,109,-36
"pibgorn_41",6,0.579399,4200.45,108,-6
"pibgorn_41",7,0.572123,3500.6,105,10
"pibgorn_41",8,0.562031,2449.48,99,28
"pibgorn_41",9,0.544652,4550.37,109,-44
"pibgorn_41",10,0.52439,3149.33,103,-7
"pibgorn_41",11,0.503743,347.233,65,10
"pibgorn_41",12,0.419302,3135.87,103,0
"pibgorn_41",13,0.386611,4900.3,111,27
"pibgorn_41",14,0.358094,1039.01,84,12
"pibgorn_41",15,0.352367,1749.63,93,10
"pibgorn_41",16,0.350989,2438.71,99,35
"pibgorn_41",17,0.329477,699.85,77,-3
"pibgorn_41",18,0.284473,1741.55,93,18
"pibgorn_41",19,0.261558,343.196,65,30
"pibgorn_41",20,0.256666,1034.97,84,19
"pibgorn_41",21,0.245748,690.429,77,20
"pibgorn_41",22,0.244237,1399.7,89,-3
"pibgorn_41",23,0.226363,351.271,65,-10
"pibgorn_41",24,0.218887,694.467,77,10
"pibgorn_41",25,0.174748,1386.24,89,13
"pibgorn_41",26,0.15811,5250.22,112,8
"pibgorn_41",27,0.154871,5226,112,16
"pibgorn_41",28,0.150752,2445.44,99,31
"pibgorn_41",29,0.147457,3835.72,106,-49
"pibgorn_41",30,0.14414,1053.81,84,-12
"pibgorn_41",31,0.140288,1030.93,84,26
"pibgorn_41",32,0.128803,1382.2,89,18
"pibgorn_41",33,0.117707,3849.18,107,45
"pibgorn_41",34,0.114443,4532.88,109,-38
"pibgorn_41",35,0.106652,2785.94,101,5
"pibgorn_41",36,0.10509,339.158,64,-49
"pibgorn_41",37,0.100754,1730.78,93,29
"pibgorn_41",38,0.0977515,2098.21,96,-4
"pibgorn_41",39,0.0973601,2094.17,96,-1
"pibgorn_41",40,0.0973032,686.392,77,30
"pibgorn_41",41,0.0964185,2069.94,96,19
"pibgorn_41",42,0.0952785,2073.98,96,16
"pibgorn_41",43,0.0949082,2100.9,96,-7
"pibgorn_41",44,0.0925553,4524.8,109,-35
"pibgorn_41",45,0.0883215,2078.02,96,12
"pibgorn_41",46,0.0841921,2430.63,99,41
"pibgorn_41",47,0.081956,3853.22,107,43
"pibgorn_41",48,0.081836,2086.09,96,6
"pibgorn_41",49,0.0781454,2765.76,101,17
"pibgorn_41",50,0.075506,3143.94,103,-4
"pibgorn_42",1,1,368.767,66,6
"pibgorn_42",2,0.38509,3336.4,104,-7
"pibgorn_42",3,0.366749,3321.6,104,0
"pibgorn_42",4,0.350286,4449.43,109,-6
"pibgorn_42",5,0.312588,740.226,78,-1
"pibgorn_42",6,0.2862,3707.86,106,10
"pibgorn_42",7,0.270017,2966.29,102,-4
"pibgorn_42",8,0.259467,2584.06,100,35
"pibgorn_42",9,0.223681,4798.01,110,-36
"pibgorn_42",10,0.220786,1845.18,94,18
"pibgorn_42",11,0.213335,2594.83,100,28
"pibgorn_42",12,0.205734,4060.48,107,-47
"pibgorn_42",13,0.180199,1107.65,85,2
"pibgorn_42",14,0.175398,1100.92,85,12
"pibgorn_42",15,0.16506,1111.69,85,-5
"pibgorn_42",16,0.154705,1481.8,90,-2
"pibgorn_42",17,0.141907,732.151,78,18
"pibgorn_42",18,0.135259,736.189,78,9
"pibgorn_42",19,0.133479,1465.65,90,17
"pibgorn_42",20,0.127747,4820.89,110,-44
"pibgorn_42",21,0.121273,1096.88,85,19
"pibgorn_42",22,0.106981,1469.69,90,12
"pibgorn_42",23,0.0951836,1853.26,94,11
"pibgorn_42",24,0.0900198,1461.61,90,22
"pibgorn_42",25,0.0846315,358,65,-43
"pibgorn_42",26,0.0843334,5191.01,112,27
"pibgorn_42",27,0.0829348,3325.64,104,-2
"pibgorn_42",28,0.0797848,378.188,66,-38
"pibgorn_42",29,0.0738283,2223.37,97,-5
"pibgorn_42",30,0.0729078,1850.57,94,13
"pibgorn_42",31,0.0705309,1477.76,90,3
"pibgorn_42",32,0.0663344,1092.84,85,25
"pibgorn_42",33,0.0645207,2199.15,97,14
"pibgorn_42",34,0.0622837,728.114,78,28
"pibgorn_42",35,0.0612391,2562.53,100,50
"pibgorn_42",36,0.0600316,2193.76,97,19
"pibgorn_42",37,0.0553756,353.963,65,-23
"pibgorn_42",38,0.052552,3343.13,104,-11
"pibgorn_42",39,0.0515654,5536.89,113,16
"pibgorn_42",40,0.0508173,382.226,67,44
"pibgorn_43",1,1,390.301,67,7
"pibgorn_43",2,0.717733,3928.58,107,10
"pibgorn_43",3,0.619821,1172.25,86,4
"pibgorn_43",4,0.460416,3535.59,105,-8
"pibgorn_43",5,0.423231,3519.44,105,0
"pibgorn_43",6,0.38125,1570.63,91,-3
"pibgorn_43",7,0.379344,783.294,79,2
"pibgorn_43",8,0.329013,4301.39,108,-47
"pibgorn_43",9,0.326717,776.565,79,16
"pibgorn_43",10,0.311122,1955.54,95,18
"pibgorn_43",11,0.280101,4714.57,110,-6
"pibgorn_43",12,0.273484,780.602,79,7
"pibgorn_43",13,0.263377,2737.49,101,35
"pibgorn_43",14,0.220847,3142.6,103,-4
"pibgorn_43",15,0.205826,1178.98,86,-6
"pibgorn_43",16,0.193545,1166.87,86,12
"pibgorn_43",17,0.182725,1158.79,86,24
"pibgorn_43",18,0.176692,2749.6,101,28
"pibgorn_43",19,0.16223,1565.24,91,3
"pibgorn_43",20,0.158089,1162.83,86,18
"pibgorn_43",21,0.155308,1963.62,95,10
"pibgorn_43",22,0.148048,2356.61,98,-5
"pibgorn_43",23,0.12249,1553.13,91,16
"pibgorn_43",24,0.119933,1549.09,91,21
"pibgorn_43",25,0.118625,772.527,79,25
"pibgorn_43",26,0.118007,2353.92,98,-3
"pibgorn_43",27,0.111338,1943.43,95,28
"pibgorn_43",28,0.108515,790.023,79,-13
"pibgorn_43",29,0.108316,4321.58,109,45
"pibgorn_43",30,0.103486,1939.39,95,32
"pibgorn_43",31,0.0999488,398.376,67,-28
"pibgorn_43",32,0.096149,1561.2,91,7
"pibgorn_43",33,0.0924924,1183.02,86,-12
"pibgorn_43",34,0.0894186,2329.69,98,15
"pibgorn_43",35,0.0881115,2728.07,101,41
"pibgorn_43",36,0.0869996,3932.62,107,8
"pibgorn_43",37,0.0830839,5083.34,111,-36
"pibgorn_43",38,0.0763219,380.88,67,50
"pibgorn_43",39,0.0763206,5107.56,111,-44
"pibgorn_43",40,0.072995,2327,98,17
"pibgorn_43",41,0.0696681,3920.51,107,13
"pibgorn_43",42,0.0683635,3527.52,105,-4
"pibgorn_43",43,0.0683327,794.061,79,-22
"pibgorn_43",44,0.0676029,2717.3,101,48
"pibgorn_43",45,0.0651973,1154.75,86,30
"pibgorn_43",46,0.0642879,2741.53,101,33
"pibgorn_43",47,0.0613013,3489.83,105,15
"pibgorn_43",48,0.0567572,4308.12,108,-50
"pibgorn_43",49,0.0566472,2333.73,98,12
"pibgorn_43",50,0.0543116,2349.88,98,0
"pibgorn_44",1,1,413.181,68,9
"pibgorn_44",2,0.633251,3745.55,106,-8
"pibgorn_44",3,0.587097,4162.76,108,10
"pibgorn_44",4,0.560821,3329.67,104,-4
"pibgorn_44",5,0.464869,4557.1,109,-47
"pibgorn_44",6,0.443974,2071.29,96,18
"pibgorn_44",7,0.383019,3728.05,106,1
"pibgorn_44",8,0.374105,2900.34,102,35
"pibgorn_44",9,0.358905,831.745,80,-2
"pibgorn_44",10,0.312564,2913.8,102,27
"pibgorn_44",11,0.252449,822.324,80,17
"pibgorn_44",12,0.215137,826.362,80,9
"pibgorn_44",13,0.208954,1664.84,92,-4
"pibgorn_44",14,0.198679,1243.58,87,1
"pibgorn_44",15,0.195733,1235.51,87,13
"pibgorn_44",16,0.190069,1232.81,87,16
"pibgorn_44",17,0.153249,4994.51,111,-6
"pibgorn_44",18,0.139199,5386.16,112,-36
"pibgorn_44",19,0.134561,2067.25,96,21
"pibgorn_44",20,0.134005,1641.96,92,20
"pibgorn_44",21,0.12592,3325.64,104,-2
"pibgorn_44",22,0.122418,1645.99,92,16
"pibgorn_44",23,0.11319,5410.38,112,-44
"pibgorn_44",24,0.109651,1660.8,92,0
"pibgorn_44",25,0.109217,3740.16,106,-5
"pibgorn_44",26,0.106386,2080.71,96,10
"pibgorn_44",27,0.100104,2055.14,96,32
"pibgorn_44",28,0.0955938,2469.66,99,14
"pibgorn_44",29,0.0937406,3736.12,106,-3
"pibgorn_44",30,0.0935464,4168.15,108,7
"pibgorn_44",31,0.0917631,2917.84,102,25
"pibgorn_44",32,0.0890289,2465.63,99,16
"pibgorn_44",33,0.0878861,4156.04,108,12
"pibgorn_44",34,0.0876108,4561.14,109,-49
"pibgorn_44",35,0.0860291,2059.18,96,28
"pibgorn_44",36,0.0813775,4553.07,109,-46
"pibgorn_44",37,0.0807207,2076.67,96,14
"pibgorn_44",38,0.0806404,2063.21,96,25
"pibgorn_44",39,0.0805358,421.256,68,-25
"pibgorn_44",40,0.0753413,3335.06,104,-7
"pibgorn_44",41,0.0727042,2878.81,102,48
"pibgorn_44",42,0.0702154,1637.92,92,24
"pibgorn_44",43,0.0695225,1228.78,87,22
"pibgorn_44",44,0.0672274,2485.81,99,2
"pibgorn_44",45,0.0646517,1248.96,87,-6
"pibgorn_44",46,0.0638688,3316.21,104,3
"pibgorn_44",47,0.0624299,1658.11,92,3
"pibgorn_44",48,0.0607761,2052.45,96,34
"pibgorn_44",49,0.060125,405.106,68,43
"pibgorn_44",50,0.0590221,1654.07,92,7
"pibgorn_45",1,1,3967.61,107,-7
"pibgorn_45",2,0.923201,1321.64,88,-4
"pibgorn_45",3,0.922748,437.407,69,10
"pibgorn_45",4,0.909437,3527.52,105,-4
"pibgorn_45",5,0.870584,1316.26,88,3
"pibgorn_45",6,0.800128,881.542,81,-3
"pibgorn_45",7,0.774048,4409.06,109,10
"pibgorn_45",8,0.674686,2195.11,97,18
"pibgorn_45",9,0.5893,3086.07,103,28
"pibgorn_45",10,0.499006,4828.97,110,-47
"pibgorn_45",11,0.463743,870.775,81,18
"pibgorn_45",12,0.423383,3072.61,103,35
"pibgorn_45",13,0.413801,1305.49,88,17
"pibgorn_45",14,0.413049,3951.46,107,0
"pibgorn_45",15,0.378094,1309.53,88,12
"pibgorn_45",16,0.252687,1763.08,93,-3
"pibgorn_45",17,0.219892,430.677,69,37
"pibgorn_45",18,0.209101,2644.63,100,-5
"pibgorn_45",19,0.191013,888.272,81,-16
"pibgorn_45",20,0.186133,445.482,69,-21
"pibgorn_45",21,0.180934,1752.32,93,8
"pibgorn_45",22,0.173119,2204.53,97,10
"pibgorn_45",23,0.162597,1740.21,93,20
"pibgorn_45",24,0.158878,1301.45,88,23
"pibgorn_45",25,0.134472,1744.24,93,16
"pibgorn_45",26,0.131202,3962.23,107,-5
"pibgorn_45",27,0.117567,5706.47,113,-36
"pibgorn_45",28,0.116795,3974.34,107,-10
"pibgorn_45",29,0.113379,3090.11,103,25
"pibgorn_45",30,0.111733,5291.95,112,-6
"pibgorn_45",31,0.109802,5732.04,113,-44
"pibgorn_45",32,0.106288,449.519,69,-37
"pibgorn_45",33,0.103151,1736.17,93,24
"pibgorn_45",34,0.100896,3958.19,107,-3
"pibgorn_45",35,0.0902286,1756.36,93,4
"pibgorn_45",36,0.0852046,2612.33,100,16
"pibgorn_45",37,0.0845322,1331.06,88,-16
"pibgorn_45",38,0.0828829,3519.44,105,0
"pibgorn_45",39,0.0790388,2640.59,100,-2
"pibgorn_45",40,0.0790371,3067.23,103,38
"pibgorn_45",41,0.0784141,453.557,70,47
"pibgorn_45",42,0.0782301,426.64,68,-47
"pibgorn_45",43,0.0689628,3535.59,105,-8
"pibgorn_45",44,0.068754,421.256,68,-25
"pibgorn_45",45,0.0679376,4417.13,109,7
"pibgorn_45",46,0.0663647,2181.65,97,28
"pibgorn_45",47,0.0651236,899.039,81,-37
"pibgorn_45",48,0.0638917,3047.04,103,50
"pibgorn_45",49,0.0635643,417.219,68,-8
"pibgorn_45",50,0.0630817,4400.98,109,13
"pibgorn_46",1,1,4201.79,108,-7
"pibgorn_46",2,0.649944,3734.78,106,-3
"pibgorn_46",3,0.54897,4182.95,108,1
"pibgorn_46",4,0.511278,464.324,70,7
"pibgorn_46",5,0.476599,3252.96,104,37
"pibgorn_46",6,0.476167,1394.32,89,3
"pibgorn_46",7,0.371989,3269.11,104,28
"pibgorn_46",8,0.335185,932.685,82,-1
"pibgorn_46",9,0.311278,1401.05,89,-5
"pibgorn_46",10,0.268272,1866.72,94,-2
"pibgorn_46",11,0.265962,1383.55,89,17
"pibgorn_46",12,0.240666,2335.08,98,11
"pibgorn_46",13,0.239895,923.264,82,17
"pibgorn_46",14,0.234649,2322.97,98,20
"pibgorn_46",15,0.148343,4668.81,110,11
"pibgorn_46",16,0.145796,4208.52,108,-9
"pibgorn_46",17,0.138591,4178.91,108,3
"pibgorn_46",18,0.130417,5112.95,111,-46
"pibgorn_46",19,0.127634,927.302,82,9
"pibgorn_46",20,0.126862,4196.41,108,-4
"pibgorn_46",21,0.125776,1387.59,89,12
"pibgorn_46",22,0.104607,3741.51,106,-6
"pibgorn_46",23,0.0973181,3257,104,34
"pibgorn_46",24,0.0935255,3248.92,104,39
"pibgorn_46",25,0.0914597,2308.16,98,31
"pibgorn_46",26,0.0885406,2802.09,101,-5
"pibgorn_46",27,0.088394,4212.56,108,-11
"pibgorn_46",28,0.0848466,2304.12,98,34
"pibgorn_46",29,0.082759,1855.95,94,8
"pibgorn_46",30,0.0826188,3729.4,106,0
"pibgorn_46",31,0.0821962,3273.15,104,26
"pibgorn_46",32,0.0798708,1847.87,94,16
"pibgorn_46",33,0.076581,4174.88,108,5
"pibgorn_46",34,0.0699876,4188.34,108,-1
"pibgorn_46",35,0.0678542,2764.41,101,18
"pibgorn_46",36,0.0667466,2768.45,101,16
"pibgorn_46",37,0.0665724,4220.64,108,-14
"pibgorn_46",38,0.0649842,4216.6,108,-13
"pibgorn_46",39,0.0627538,4170.84,108,6
"pibgorn_46",40,0.0616214,2339.12,98,8
"pibgorn_46",41,0.0606443,2316.24,98,25
"pibgorn_46",42,0.0603189,3745.55,106,-8
"pibgorn_46",43,0.0600469,4192.37,108,-3
"pibgorn_46",44,0.0596271,916.535,82,30
"pibgorn_46",45,0.058559,3725.36,106,2
"pibgorn_46",46,0.0583353,3261.03,104,32
"pibgorn_46",47,0.0562053,1862.68,94,2
"pibgorn_46",48,0.0545547,3715.94,106,6
"pibgorn_46",49,0.0542239,3239.5,104,44
"pibgorn_46",50,0.0527007,2780.56,101,8
"pibgorn_47",1,1,4454.82,109,-8
"pibgorn_47",2,0.523962,3959.54,107,-4
"pibgorn_47",3,0.405951,4434.63,109,0
"pibgorn_47",4,0.386828,3448.11,105,36
"pibgorn_47",5,0.385647,3464.26,105,28
"pibgorn_47",6,0.31149,492.587,71,5
"pibgorn_47",7,0.306816,1484.49,90,-5
"pibgorn_47",8,0.264491,1477.76,90,3
"pibgorn_47",9,0.258724,987.866,83,0
"pibgorn_47",10,0.214873,2462.94,99,18
"pibgorn_47",11,0.204372,4450.78,109,-6
"pibgorn_47",12,0.196641,1466.99,90,15
"pibgorn_47",13,0.168961,1979.77,95,-4
"pibgorn_47",14,0.161776,4458.85,109,-9
"pibgorn_47",15,0.15516,2475.05,99,10
"pibgorn_47",16,0.143624,1462.96,90,20
"pibgorn_47",17,0.128636,979.791,83,14
"pibgorn_47",18,0.128423,4950.1,111,10
"pibgorn_47",19,0.116185,5419.8,112,-47
"pibgorn_47",20,0.112648,1471.03,90,10
"pibgorn_47",21,0.107309,3468.3,105,26
"pibgorn_47",22,0.107111,4446.74,109,-5
"pibgorn_47",23,0.102086,2471.01,99,13
"pibgorn_47",24,0.0956093,4440.01,109,-2
"pibgorn_47",25,0.0947727,975.753,83,21
"pibgorn_47",26,0.0914179,3963.58,107,-5
"pibgorn_47",27,0.0910155,2970.33,102,-6
"pibgorn_47",28,0.084082,4442.7,109,-3
"pibgorn_47",29,0.0814285,4462.89,109,-11
"pibgorn_47",30,0.0806042,3955.5,107,-2
"pibgorn_47",31,0.0741805,2442.75,99,32
"pibgorn_47",32,0.0664919,3444.07,105,38
"pibgorn_47",33,0.0615379,1491.22,90,-13
"pibgorn_47",34,0.058989,1974.39,95,1
"pibgorn_47",35,0.0566045,971.715,83,28
"pibgorn_47",36,0.0553495,4427.9,109,3
"pibgorn_47",37,0.0539733,3967.61,107,-7
"pibgorn_47",38,0.0539623,4466.93,109,-12
"pibgorn_47",39,0.0535821,1966.31,95,8
"pibgorn_47",40,0.0530435,1458.92,90,25
"pibgorn_47",41,0.0517775,2446.78,99,30
"pibgorn_47",42,0.0513282,1955.54,95,18
"pibgorn_47",43,0.050887,2466.97,99,15
"pibgorn_47",44,0.0504479,2479.09,99,7
"pibgorn_48",1,1,520.85,72,8
"pibgorn_48",2,0.33383,1570.63,91,-3
"pibgorn_48",3,0.306938,515.467,72,26
"pibgorn_48",4,0.28534,2606.94,100,20
"pibgorn_48",5,0.282196,3649.99,106,37
"pibgorn_48",6,0.275552,7333.63,118,29
"pibgorn_48",7,0.262762,7854.48,119,10
"pibgorn_48",8,0.260591,5736.08,113,-45
"pibgorn_48",9,0.256019,6808.74,116,-42
"pibgorn_48",10,0.255379,1565.24,91,3
"pibgorn_48",11,0.237246,2095.51,96,-2
"pibgorn_48",12,0.219438,1044.39,84,3
"pibgorn_48",13,0.211872,1558.51,91,10
"pibgorn_48",14,0.210665,2091.48,96,1
"pibgorn_48",15,0.202083,7836.98,119,14
"pibgorn_48",16,0.200455,3659.41,106,33
"pibgorn_48",17,0.182812,6792.59,116,-38
"pibgorn_48",18,0.164806,6286.54,115,-4
"pibgorn_48",19,0.11942,2071.29,96,18
"pibgorn_48",20,0.119332,4189.68,108,-2
"pibgorn_48",21,0.115594,2084.75,96,7
"pibgorn_48",22,0.114036,2602.91,100,23
"pibgorn_48",23,0.112322,1040.35,84,10
"pibgorn_48",24,0.110837,2067.25,96,21
"pibgorn_48",25,0.108864,2597.52,100,26
"pibgorn_48",26,0.101316,508.737,72,49
"pibgorn_48",27,0.0974704,2612.33,100,16
"pibgorn_48",28,0.0945999,3636.53,106,44
"pibgorn_48",29,0.0945685,4713.22,110,-5
"pibgorn_48",30,0.0906323,4702.46,110,-1
"pibgorn_48",31,0.0885053,3640.57,106,42
"pibgorn_48",32,0.0879802,1554.48,91,15
"pibgorn_48",33,0.0865972,1033.63,84,21
"pibgorn_48",34,0.0839062,530.271,72,-23
"pibgorn_48",35,0.0835965,2079.36,96,11
"pibgorn_48",36,0.0815972,5238.11,112,12
"pibgorn_48",37,0.0802285,2615.02,100,15
"pibgorn_48",38,0.0779982,3130.48,103,3
"pibgorn_48",39,0.071867,3123.76,103,7
"pibgorn_48",40,0.0671444,3668.83,106,28
"pibgorn_48",41,0.0638671,5730.7,113,-44
"pibgorn_48",42,0.0633377,534.309,72,-36
"pibgorn_48",43,0.0629584,3645.95,106,39
"pibgorn_48",44,0.0600839,3141.25,103,-3
"pibgorn_48",45,0.0594431,538.347,72,-49
"pibgorn_48",46,0.0593945,2063.21,96,25
"pibgorn_48",47,0.0587966,3143.94,103,-4
"pibgorn_48",48,0.0573486,500.662,71,-24
"pibgorn_48",49,0.0573431,1051.12,84,-8
"pibgorn_48",50,0.0550803,2593.48,100,29
"pibgorn_49",1,1,4445.4,109,-4
"pibgorn_49",2,0.537955,2764.41,101,18
"pibgorn_49",3,0.500836,3870.71,107,36
"pibgorn_49",4,0.412686,4999.89,111,-8
"pibgorn_49",5,0.384934,1658.11,92,3
"pibgorn_49",6,0.335235,3888.21,107,28
"pibgorn_49",7,0.305986,1666.18,92,-5
"pibgorn_49",8,0.300528,4977.01,111,0
"pibgorn_49",9,0.234241,551.805,73,8
"pibgorn_49",10,0.214113,1099.57,85,14
"pibgorn_49",11,0.198823,1095.54,85,21
"pibgorn_49",12,0.1632,1647.34,92,15
"pibgorn_49",13,0.13977,1639.27,92,23
"pibgorn_49",14,0.13828,2222.03,97,-4
"pibgorn_49",15,0.129044,3333.71,104,-6
"pibgorn_49",16,0.12191,4450.78,109,-6
"pibgorn_49",17,0.11895,2196.45,97,16
"pibgorn_49",18,0.116733,1670.22,92,-9
"pibgorn_49",19,0.109706,1091.5,85,27
"pibgorn_49",20,0.109422,547.768,73,21
"pibgorn_49",21,0.107416,3874.75,107,34
"pibgorn_49",22,0.103023,1111.69,85,-5
"pibgorn_49",23,0.0995867,2208.57,97,7
"pibgorn_49",24,0.0958986,2768.45,101,16
"pibgorn_49",25,0.0916911,4437.32,109,-1
"pibgorn_49",26,0.0845857,2217.99,97,0
"pibgorn_49",27,0.0823035,1652.72,92,9
"pibgorn_49",28,0.0821612,1107.65,85,2
"pibgorn_49",29,0.07754,2744.22,101,31
"pibgorn_49",30,0.0757009,3866.67,107,37
"pibgorn_49",31,0.0715366,2776.52,101,11
"pibgorn_49",32,0.0707181,2760.37,101,21
"pibgorn_49",33,0.0699922,3878.79,107,32
"pibgorn_49",34,0.0688824,3291.99,104,16
"pibgorn_49",35,0.068636,3882.82,107,30
"pibgorn_49",36,0.0662117,1115.72,85,-11
"pibgorn_49",37,0.064508,2756.33,101,23
"pibgorn_49",38,0.0596725,4433.28,109,1
"pibgorn_49",39,0.0595635,2772.48,101,13
"pibgorn_49",40,0.0589588,3320.25,104,1
"pibgorn_49",41,0.0567999,5555.74,113,10
"pibgorn_49",42,0.054398,5006.62,111,-10
"pibgorn_49",43,0.0506208,2200.49,97,13
"pibgorn_50",1,1,4709.19,110,-4
"pibgorn_50",2,0.478118,2928.6,102,18
"pibgorn_50",3,0.457259,4100.85,108,36
"pibgorn_50",4,0.416629,4119.7,108,28
"pibgorn_50",5,0.415995,2353.92,98,-3
"pibgorn_50",6,0.406152,1757.7,93,2
"pibgorn_50",7,0.362253,1161.48,86,20
"pibgorn_50",8,0.349018,1165.52,86,14
"pibgorn_50",9,0.334655,1177.63,86,-4
"pibgorn_50",10,0.303801,1765.78,93,-6
"pibgorn_50",11,0.277501,5273.1,112,0
"pibgorn_50",12,0.247955,586.798,74,2
"pibgorn_50",13,0.239499,1753.66,93,6
"pibgorn_50",14,0.237481,1172.25,86,4
"pibgorn_50",15,0.232821,1746.93,93,13
"pibgorn_50",16,0.228684,5297.33,112,-8
"pibgorn_50",17,0.219623,2943.41,102,10
"pibgorn_50",18,0.190572,4705.15,110,-2
"pibgorn_50",19,0.189729,1157.44,86,26
"pibgorn_50",20,0.184521,3531.55,105,-6
"pibgorn_50",21,0.168559,1742.9,93,17
"pibgorn_50",22,0.158411,580.068,74,22
"pibgorn_50",23,0.153925,4713.22,110,-5
"pibgorn_50",24,0.151999,1761.74,93,-2
"pibgorn_50",25,0.136712,2327,98,17
"pibgorn_50",26,0.120775,1738.86,93,21
"pibgorn_50",27,0.102938,4104.89,108,34
"pibgorn_50",28,0.0980337,4701.11,110,-1
"pibgorn_50",29,0.0964084,2920.53,102,23
"pibgorn_50",30,0.0956508,2335.08,98,11
"pibgorn_50",31,0.0935753,2904.38,102,33
"pibgorn_50",32,0.0926371,2947.45,102,7
"pibgorn_50",33,0.0841355,3489.83,105,15
"pibgorn_50",34,0.0819959,4697.07,110,1
"pibgorn_50",35,0.0802871,4717.26,110,-7
"pibgorn_50",36,0.0768379,2939.37,102,12
"pibgorn_50",37,0.0709239,3485.79,105,17
"pibgorn_50",38,0.069273,2908.42,102,30
"pibgorn_50",39,0.0679652,2923.22,102,22
"pibgorn_50",40,0.0667521,4721.3,110,-8
"pibgorn_50",41,0.0665639,1773.85,93,-14
"pibgorn_50",42,0.0627921,2339.12,98,8
"pibgorn_50",43,0.0611027,592.181,74,-14
"pibgorn_50",44,0.0598841,5277.14,112,-1
"pibgorn_50",45,0.0596891,2341.81,98,6
"pibgorn_50",46,0.0578106,4114.31,108,30
"pibgorn_50",47,0.0577004,576.031,74,34
"pibgorn_50",48,0.0574648,1153.41,86,32
"pibgorn_50",49,0.0557839,3501.94,105,9
"pibgorn_50",50,0.0551113,2900.34,102,35
"pibgorn_51",1,1,4364.64,109,28
"pibgorn_51",2,0.526521,3103.57,103,18
"pibgorn_51",3,0.462549,4989.13,111,-4
"pibgorn_51",4,0.43081,620.444,75,5
"pibgorn_51",5,0.398544,4345.8,109,35
"pibgorn_51",6,0.322931,1861.33,94,3
"pibgorn_51",7,0.301633,1235.51,87,13
"pibgorn_51",8,0.247284,3118.37,103,10
"pibgorn_51",9,0.242526,1246.27,87,-2
"pibgorn_51",10,0.216592,3741.51,106,-6
"pibgorn_51",11,0.211261,1870.75,94,-6
"pibgorn_51",12,0.190134,1866.72,94,-2
"pibgorn_51",13,0.186955,2493.89,99,-3
"pibgorn_51",14,0.177279,1846.53,94,17
"pibgorn_51",15,0.172754,1230.12,87,20
"pibgorn_51",16,0.164994,1850.57,94,13
"pibgorn_51",17,0.141705,4359.26,109,30
"pibgorn_51",18,0.13809,615.061,75,20
"pibgorn_51",19,0.120527,1250.31,87,-8
"pibgorn_51",20,0.111679,5586.69,113,0
"pibgorn_51",21,0.111598,2473.7,99,11
"pibgorn_51",22,0.109805,4371.37,109,25
"pibgorn_51",23,0.105191,1227.43,87,24
"pibgorn_51",24,0.100805,2466.97,99,15
"pibgorn_51",25,0.100031,4355.22,109,31
"pibgorn_51",26,0.0984998,2481.78,99,5
"pibgorn_51",27,0.0972945,1874.79,94,-9
"pibgorn_51",28,0.0969525,3099.53,103,20
"pibgorn_51",29,0.0864178,3082.03,103,30
"pibgorn_51",30,0.0836489,4351.19,109,33
"pibgorn_51",31,0.0828292,4993.16,111,-5
"pibgorn_51",32,0.080964,2489.85,99,-1
"pibgorn_51",33,0.079709,4985.09,111,-2
"pibgorn_51",34,0.0777683,5612.26,113,-8
"pibgorn_51",35,0.0767457,1854.6,94,9
"pibgorn_51",36,0.0700229,3078,103,32
"pibgorn_51",37,0.0678077,3095.49,103,22
"pibgorn_51",38,0.0615246,3107.61,103,16
"pibgorn_51",39,0.0572036,2497.93,99,-6
"pibgorn_51",40,0.0555796,609.677,75,35
"pibgorn_51",41,0.0541335,4386.18,109,19
"pibgorn_51",42,0.0540104,4375.41,109,23
"pibgorn_51",43,0.0519391,3721.32,106,4
"pibgorn_51",44,0.0515327,1842.49,94,21
"pibgorn_51",45,0.0510484,1223.39,87,30
"pibgorn_52",1,1,4624.4,110,28
"pibgorn_52",2,0.688797,2641.94,100,-3
"pibgorn_52",3,0.581639,656.783,76,7
"pibgorn_52",4,0.510781,1973.04,95,2
